record_id,ocid,contract_id,data_source,country,country_name,buyer_region,is_oecd,tender_date,award_date,contract_date,year,month,quarter,year_month,time_to_award_days,value_local,currency_local,value_usd,value_eur,value_usd_2020,log_value_usd,estimated_value_usd,procurement_method,procurement_method_category,is_framework,is_emergency,is_above_threshold,n_bidders,single_bidder,competitive,hhi_buyer,hhi_sector,buyer_id,buyer_name,buyer_type,buyer_type_category,supplier_id,supplier_name,supplier_country,supplier_is_sme,supplier_is_foreign,cpv_code,cpv_division,cpv_group,cpv_class,cpv_description,sector,gprd_sector,carbon_intensity_kg_usd,carbon_footprint_kg,flag_missing_value,flag_missing_dates,flag_outlier_value,quality_score
EU_TED_32313445,ocds-ted-eu-202388305,202388305-6,EU_TED,PL,Poland,,True,,,,2023.0,2.0,1.0,NaT,,23775.76,EUR,25677.8208,23775.76,21569.369472000002,4.409558163684451,,open,OPEN,False,,False,1.0,True,False,0.7873726861143371,,79/WOG/2017,4 Wojskowy Oddział Gopodarczy,Utilities,OTHER, 6450000204,REMONDIS TARNOWSKIE GÓRY SP. Z O.O.,PL,True,True,90511000,90,905,9051,,,,,,False,False,False,0.7142857142857143
EU_TED_30879437,ocds-ted-eu-440920,-114,EU_TED,GR,Greece,,True,,,,2022.0,5.0,2.0,NaT,,370967.74,EUR,389516.127,370967.74,338879.03049,5.590525443323393,,open,OPEN,False,,True,,False,False,1.0,,None,ΑΝΕΞΑΡΤΗΤΗ ΑΡΧΗ ΔΗΜΟΣΙΩΝ ΕΣΟΔΩΝ (Α.Α.Δ.Ε.),Utilities,OTHER,,,,False,True,24327000,24,243,2432,,,,,,False,True,False,0.42857142857142855
EU_TED_29452773,ocds-ted-eu-202241724,202241724-nan,EU_TED,HR,Croatia,,False,,,,2022.0,1.0,1.0,NaT,,182508.9,EUR,191634.345,182508.9,166721.88015,5.282473346638564,,open,OPEN,False,,True,1.0,True,False,0.6791543580102858,,53969486500,"Ministarstvo rada, mirovinskoga sustava, obitelji i socijalne politike",Central government,CENTRAL_GOVERNMENT,55648908488,S&T Hrvatska d.o.o.,HR,False,True,72267000,72,722,7226,,,,,,False,False,False,0.7142857142857143
OCDS_CO_42144915,ocds-k50g02-19-4-9412947,19-4-9412947,OCDS_CO,CO,Colombia,,True,2018-10-09 08:00:00,,,2018.0,10.0,4.0,2018-10,,11000000.0,COP,3728.813559322034,3389.830508474576,3952.542372881356,3.571570669180062,3728.813559322034,open,OPEN,False,False,False,0.0,False,False,0.3190027112256351,0.03271454890460778,830053994,BOGOTA - PATRIMONIOS AUTONOMOS FIDUCIARIA COLPATRIA SA,,OTHER,51633738,MARiA CLARA GARRIDO GARRIDO,Colombia,False,False,801219,80,801,8012,,SERVICES,,,,False,True,False,0.7142857142857143
EU_TED_28469690,ocds-ted-eu-447407,-8,EU_TED,BG,Bulgaria,,False,,,,2021.0,4.0,2.0,NaT,,2418447.69,EUR,2853768.2742,2418447.69,2711079.86049,6.455418705526347,,open,OPEN,True,,True,,False,False,0.9293684324782454,,000670680,"СОФИЙСКИ УНИВЕРСИТЕТ ""СВ.КЛИМЕНТ ОХРИДСКИ""",Public undertaking,OTHER,,,,False,True,30000000,30,300,3000,,,,,,False,True,False,0.42857142857142855
EU_TED_7266087,ocds-ted-eu-2017317023,2017317023-1,EU_TED,PL,Poland,,True,,,,2017.0,8.0,3.0,NaT,,1050778.96,EUR,1187380.2247999997,1050778.96,1294244.4450319998,6.074589811701582,,open,OPEN,False,,True,1.0,True,False,0.9998982334511768,,nan,3 Regionalna Baza Logistyczna,Utilities,OTHER,nan,Rosomak S.A.,PL,True,True,35421000.0,35,354,3542,,,,,,False,False,False,0.7142857142857143
EU_TED_4300914,ocds-ted-eu-78967,-nan,EU_TED,PL,Poland,,True,,,,2013.0,,,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,1.0,,None,Samodzielny Publiczny Zakład Opieki Zdrowotnej w Przeworsku,Public undertaking,OTHER,,,,False,True,48000000.0,48,480,4800,,,,,,True,True,False,0.2857142857142857
EU_TED_13505011,ocds-ted-eu-2022714195,2022714195-6,EU_TED,PL,Poland,,True,,,,2018.0,12.0,4.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.9998982334511768,,nan,Państwowe Gospodarstwo Leśne Lasy Państwowe Nadleśnictwo Katowice,Utilities,OTHER,nan,nan,nan,False,True,77200000,77,772,7720,,,,,,True,True,False,0.42857142857142855
EU_TED_115430,ocds-ted-eu-115430,-nan,EU_TED,PL,Poland,,True,,,,2006.0,,,NaT,,126694.97,EUR,159635.6622,126694.97,159635.6622,5.203129918133541,,open,OPEN,False,,False,,False,False,0.9998982334511768,,nan,Zakład Produkcyjno Usługowo Handlowy Lasów Państwowych,Utilities,OTHER,,,,False,True,18110000.0,18,181,1811,,,,,,False,True,False,0.42857142857142855
EU_TED_21143161,ocds-ted-eu-6681653,-13 - 876,EU_TED,DE,Germany,,True,,,,2018.0,11.0,4.0,NaT,,,EUR,,,,,,limited,NEGOTIATED,True,,False,,False,False,1.0,,None,PBMG eG,Utilities,OTHER,,,,False,True,33600000.0,33,336,3360,,,,,,True,True,False,0.2857142857142857
EU_TED_9080894,ocds-ted-eu-202236632,202236632-nan,EU_TED,SI,Slovenia,,True,,,,2018.0,1.0,1.0,NaT,,41930.0,EUR,49477.399999999994,41930.0,52446.043999999994,4.6944068697096935,,limited,NEGOTIATED,False,,False,1.0,True,False,0.32658837128467866,,5226406000,JAVNO PODJETJE ENERGETIKA LJUBLJANA d.o.o.,EU institution,OTHER,1674811000,"HERMAN'S HARDLAB, družba za računalniške storitve, d.o.o.",SI,True,True,72200000,72,722,7220,,,,,,False,False,False,0.7142857142857143
EU_TED_32540422,ocds-ted-eu-2023249026,2023249026-68,EU_TED,RO,Romania,,False,,,,2023.0,4.0,2.0,NaT,,2554194.63,EUR,2758530.2004,2554194.63,2317165.368336,6.440677742977563,,open,OPEN,False,,True,1.0,True,False,0.5581238107066344,,32051606,INSTITUTUL DE URGENTA PENTRU BOLI CARDIOVASCULARE SI TRANSPLANT TARGU MURES,Utilities,OTHER,RO 23200539,PHARMICS,RO,True,True,33111710,33,331,3311,,,,,,False,False,False,0.7142857142857143
EU_TED_23830187,ocds-ted-eu-661045,-496,EU_TED,RO,Romania,,False,,,,2019.0,6.0,2.0,NaT,,1566104.31,EUR,1754036.8272000002,1566104.31,1824198.3002880001,6.24403870743472,,open,OPEN,True,,True,,False,False,0.577472992268888,,4305997,Spitalul Municipal Dej,Public undertaking,OTHER,,,,False,True,33600000,33,336,3360,,,,,,False,True,False,0.42857142857142855
OCDS_CO_40903258,ocds-k50g02-18-4-8323811,18-4-8323811,OCDS_CO,CO,Colombia,Bogotá D.C.,True,2018-08-12 13:08:54,,,2018.0,8.0,3.0,2018-08,,320000.0,COP,108.47457627118644,98.61325115562403,114.98305084745763,2.035327962341743,108.47457627118644,open,OPEN,False,False,False,0.0,False,False,0.9498317417052105,0.036862282954036686,,BOGOTÁ D.C. - IED. GUSTAVO MORALES MORALES,,OTHER,79105942,Gerardo Antonio Cortes Vega,Colombia,False,False,721029,72,721,7210,,TECH,,,,False,True,False,0.5714285714285714
EU_TED_78343,ocds-ted-eu-78343,-nan,EU_TED,IT,Italy,,True,,,,2006.0,,,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.9998982334511768,,nan,Comune di San Vito dei Normanni,Body governed by public law,PUBLIC_BODY,,,,False,True,55524000.0,55,555,5552,,,,,,True,True,False,0.2857142857142857
OCDS_CO_37612488,ocds-k50g02-15-13-3811959,15-13-3811959,OCDS_CO,CO,Colombia,,True,2015-05-12 14:00:00,,,2015.0,5.0,2.0,2015-05,,,COP,,,,,2755.4744525547444,open,OPEN,False,False,False,0.0,False,False,0.9998244835763128,0.999512881969996,800099310,RISARALDA - DOSQUEBRADAS - ALCALDIA,,OTHER,,,,False,True,,,,,,OTHER,,,,True,True,False,0.2857142857142857
EU_TED_15064082,ocds-ted-eu-602574,-6,EU_TED,PL,Poland,,True,,,,2018.0,2.0,1.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,1.0,,None,Uniwersytecki Szpital Kliniczny im. Jana Mikulicza-Radeckiego we Wrocławiu,Utilities,OTHER,,,,False,True,33100000.0,33,331,3310,,,,,,True,True,False,0.2857142857142857
EU_TED_9533488,ocds-ted-eu-2018256930,2018256930-3,EU_TED,PL,Poland,,True,,,,2018.0,6.0,2.0,NaT,,1760.65,EUR,2077.567,1760.65,2202.22102,3.317555038357998,,open,OPEN,False,,False,1.0,True,False,0.9998982334511768,,nan,Szpital Czerniakowski Sp. z o.o.,Utilities,OTHER,nan,Zarys International Group Sp. z o.o. Sp. K,PL,True,True,33140000,33,331,3314,,,,,,False,False,False,0.7142857142857143
EU_TED_8396548,ocds-ted-eu-201816181,201816181-2,EU_TED,PL,Poland,,True,,,,2018.0,1.0,1.0,NaT,,668314.8,EUR,788611.464,668314.8,835928.1518400001,5.896863086097276,,open,OPEN,False,,True,1.0,True,False,0.9998982334511768,,nan,Państwowe Gospodarstwo Leśne Lasy Państwowe Nadleśnictwo Stąporków,Utilities,OTHER,nan,Cezary Czyż Usługi Leśne Zrywka i Transport Drewna---Krzysztof Kurcbart ZUL- Usługi Leśne---Mechanika Pojazdowa Blacharstwo Karol Lipowski---Mieczysław Roman Czyż---Paweł Czechowski Usługi Leśne---Urbańczyk Krzysztof Zakład Usług Leśnych Las---Usługi Leśne Adrian Czmoch---Zakład Usług Leśnych Grzegorz Matuszczak---Zakład Usług Leśnych Janusz Nowak---Zakład Usług Leśnych „Forest-Truck” Mariusz Urbańczyk,PL---PL---PL---PL---PL---PL---PL---PL---PL---PL,False,True,77200000,77,772,7720,,,,,,False,False,False,0.7142857142857143
OCDS_CO_41467172,ocds-k50g02-19-12-9357552,19-12-9357552,OCDS_CO,CO,Colombia,,True,2019-04-10 08:00:00,,,2019.0,4.0,2.0,2019-04,,12895200.0,COP,3931.4634146341464,3574.0576496674057,4088.7219512195124,3.594554238568621,3931.4634146341464,direct,DIRECT,False,False,False,0.0,False,False,0.9945758351442421,0.03271454890460778,899999034,SERVICIO NACIONAL DE APRENDIZAJE - SENA,,OTHER,109870160,CRISTHIAN ANDRES VESGA BERMEJO,Colombia,False,False,801116,80,801,8011,,SERVICES,,,,False,True,False,0.7142857142857143
EU_TED_7225364,ocds-ted-eu-2017288230,2017288230-025,EU_TED,CZ,Czechia,,True,,,,2017.0,7.0,3.0,NaT,,3190.92,EUR,3605.7396,3190.92,3930.2561640000004,3.55699435955594,,open,OPEN,True,,False,4.0,False,True,0.6959252730999225,,46790080,"Městské lesy Chomutov, příspěvková organizace",Regional agency,REGIONAL_AUTHORITY,72711507,Lothar Lorenz,CZ,True,True,77200000.0,77,772,7720,,,,,,False,False,False,0.7142857142857143
EU_TED_23339201,ocds-ted-eu-170059,-7,EU_TED,RO,Romania,,False,,,,2019.0,2.0,1.0,NaT,,,EUR,,,,,,open,OPEN,True,,False,,False,False,0.9330434155867205,,4253650,Spitalul Judetean de Urgență Alexandria,Utilities,OTHER,,,,False,True,33140000,33,331,3314,,,,,,True,True,False,0.2857142857142857
OCDS_CO_39941609,ocds-k50g02-17-4-7221273,17-4-7221273,OCDS_CO,CO,Colombia,,True,2017-10-26 18:53:02,,,2017.0,10.0,4.0,2017-10,,,COP,,,,,576.271186440678,open,OPEN,False,False,False,0.0,False,False,0.04393415320466962,0.29570691560201273,811038442,ANTIOQUIA - INSTITUCION EDUCATIVA VILLA DEL SOL - BELLO,,OTHER,,,,False,True,901518,90,901,9015,,UTILITIES,,,,True,True,False,0.42857142857142855
EU_TED_34030451,ocds-ted-eu-773075,-10,EU_TED,ES,Spain,,True,,,,2023.0,8.0,3.0,NaT,,984429.6,EUR,1063183.968,984429.6,893074.53312,6.026608419155867,,open,OPEN,False,,True,,False,False,1.0,,None,SERVICIO MADRILEÑO DE SALUD - HOSPITAL UNIVERSITARIO 12 DE OCTUBRE,Public undertaking,OTHER,,,,False,True,33141200,33,331,3314,,,,,,False,True,False,0.42857142857142855
EU_TED_9509824,ocds-ted-eu-2018237198,2018237198-39,EU_TED,LT,Lithuania,,True,,,,2018.0,5.0,2.0,NaT,,215607.4,EUR,254416.732,215607.4,269681.73592,5.405545669776366,,open,OPEN,False,,True,11.0,False,True,0.4130066866047177,,124364561,VšĮ Vilniaus universiteto ligoninė Santaros klinikos,Public undertaking,OTHER,nan,UAB „Lex ano“,LT,True,True,33600000,33,336,3360,,,,,,False,False,False,0.7142857142857143
EU_TED_14984593,ocds-ted-eu-523085,-16,EU_TED,RO,Romania,,False,,,,2018.0,2.0,1.0,NaT,,359056.94,EUR,423687.18919999996,359056.94,449108.420552,5.627045332672548,,open,OPEN,False,,True,,False,False,0.7293296902614943,,4278710,Spitalul Municipal de Urgență Moinești,Utilities,OTHER,,,,False,True,33100000.0,33,331,3310,,,,,,False,True,False,0.42857142857142855
OCDS_CO_41110141,ocds-k50g02-19-1-198320,19-1-198320,OCDS_CO,CO,Colombia,,True,2019-01-23 18:00:00,,,2019.0,1.0,1.0,2019-01,,340880280.0,COP,103926.91463414633,94479.01330376939,108083.99121951219,5.016728034211547,103963.41463414633,open,OPEN,False,False,False,0.0,False,False,0.26750679097176616,0.999512881969996,null,null,,OTHER,900559825,TRANSPORTES ESPECIALES SANTURBAN S.A.S,Colombia,False,False,781118,78,781,7811,,OTHER,,,,False,True,False,0.7142857142857143
EU_TED_18872697,ocds-ted-eu-4411189,-4,EU_TED,FR,France,,True,,,,2018.0,5.0,2.0,NaT,,1042500.0,EUR,1230150.0,1042500.0,1303959.0,6.08995807095192,,open,OPEN,True,,True,,False,False,1.0,,None,Centre communal d'action sociale d'Angoulême---Commune d'Angoulême---GrandAngoulême Agglomération,Public undertaking,OTHER,,,,False,True,30230000.0,30,302,3023,,,,,,False,True,False,0.42857142857142855
EU_TED_14844345,ocds-ted-eu-382837,-5,EU_TED,FR,France,,True,,,,2018.0,2.0,1.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,1.0,,None,Centre hospitalier de Mâcon,Utilities,OTHER,,,,False,True,33111730.0,33,331,3311,,,,,,True,True,False,0.2857142857142857
EU_TED_9314371,ocds-ted-eu-202380322,202380322-35,EU_TED,IT,Italy,,True,,,,2018.0,2.0,1.0,NaT,,106400.0,EUR,125552.0,106400.0,133085.12,5.098823635265155,,open,OPEN,False,,False,6.0,False,True,0.8212952368021862,,7456230,Regione Liguria Stazione Unica Appaltante Regionale ,Regional agency,REGIONAL_AUTHORITY,nan,ARTHREX ITALIA S.R.L,IT,True,True,33190000,33,331,3319,,,,,,False,False,False,0.7142857142857143
EU_TED_29056111,ocds-ted-eu-1033828,-2,EU_TED,BE,Belgium,,True,,,,2021.0,10.0,4.0,NaT,,391250.0,EUR,461675.0,391250.0,438591.25,5.6643363578606305,,open,OPEN,False,,True,,False,False,0.5749186159705709,,0671.516.647_550142,BOSA-DG Recrutement et Développement,Central government,CENTRAL_GOVERNMENT,,,,False,True,72000000,72,720,7200,,,,,,False,True,False,0.42857142857142855
EU_TED_27382435,ocds-ted-eu-2021289823,2021289823-nan,EU_TED,GR,Greece,,True,,,,2021.0,6.0,2.0,NaT,,100050.0,EUR,118059.0,100050.0,112156.04999999999,5.072099100278356,,open,OPEN,True,,False,2.0,False,True,0.7215040408451235,,GR,Διεύθυνση Έργων Αντιπλημμυρικής Προστασίας Περιφέρειας Αττικής,Body governed by public law,PUBLIC_BODY,nan,Κ. Στάμος και ΣΙΑ Γραφείο Μελετών Ε.Ε. / Αβραμίδης Ανέστης του Σάββα,GR,False,True,71335000,71,713,7133,,,,,,False,False,False,0.7142857142857143
EU_TED_1146882,ocds-ted-eu-2009578,2009578-nan,EU_TED,FR,France,,True,,,,2009.0,,,NaT,,295411.0,EUR,410621.29,295411.0,410621.29,5.6134414630321805,,limited,NEGOTIATED,False,,True,6.0,False,True,0.9998982334511768,,nan,Logiest,Utilities,OTHER,nan,Klinet,FR,False,True,90910000.0,90,909,9091,,,,,,False,True,False,0.7142857142857143
OCDS_CO_38935296,ocds-k50g02-17-11-7086497,17-11-7086497,OCDS_CO,CO,Colombia,,True,2017-09-21 17:00:00,,,2017.0,9.0,3.0,2017-09,,,COP,,,,,122116.03254237288,open,OPEN,False,False,False,0.0,False,False,0.996293296830858,0.036862282954036686,800094755,CUNDINAMARCA - SOACHA - ALCALDIA,,OTHER,,,,False,True,721410,72,721,7214,,TECH,,,,True,True,False,0.42857142857142855
EU_TED_14903040,ocds-ted-eu-441532,-2,EU_TED,FR,France,,True,,,,2018.0,1.0,1.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.7927816478427645,,194409843,Université de Nantes,Public undertaking,OTHER,,,,False,True,38000000.0,38,380,3800,,,,,,True,True,False,0.2857142857142857
EU_TED_25541672,ocds-ted-eu-2020625727,2020625727-nan,EU_TED,PL,Poland,,True,,,,2020.0,12.0,4.0,NaT,,169162.73,EUR,192845.5122,169162.73,192845.5122,5.2852095366453895,,limited,NEGOTIATED,False,,True,1.0,True,False,0.5000684310642862,,5891314368,Gminny Ośrodek Pomocy Społecznej,Utilities,OTHER,nan,Spółdzielnia Socjalna Kaszubska Ostoja,PL,True,True,85311000,85,853,8531,,,,,,False,False,False,0.7142857142857143
EU_TED_473701,ocds-ted-eu-13630,-nan,EU_TED,BE,Belgium,,True,,,,2007.0,,,NaT,,535000.0,EUR,732950.0,535000.0,732950.0,5.865074349177635,,open,OPEN,False,,True,,False,False,0.9998982334511768,,nan,Cliniques de l'Europe ASBL,Utilities,OTHER,,,,False,True,45430000.0,45,454,4543,,,,,,False,True,False,0.42857142857142855
EU_TED_5726807,ocds-ted-eu-42674,-nan,EU_TED,DE,Germany,,True,,,,2015.0,,,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,1.0,,None,Landeshauptstadt Hannover; Stadtentwässerung,Body governed by public law,PUBLIC_BODY,,,,False,True,42996600.0,42,429,4299,,,,,,True,True,False,0.2857142857142857
EU_TED_18018654,ocds-ted-eu-3557146,-72,EU_TED,RO,Romania,,False,,,,2018.0,7.0,3.0,NaT,,5570447.8,EUR,6573128.403999999,5570447.8,6967516.108239999,6.817772116169608,,open,OPEN,True,,True,,False,False,0.6791211496975796,,9524980,Institutul de Boli Infecțioase „Prof. Dr. Matei Balș”,Utilities,OTHER,,,,False,True,33140000.0,33,331,3314,,,,,,False,True,False,0.42857142857142855
EU_TED_20764401,ocds-ted-eu-6302893,-13 - 1185,EU_TED,DE,Germany,,True,,,,2018.0,11.0,4.0,NaT,,,EUR,,,,,,limited,NEGOTIATED,True,,False,,False,False,1.0,,None,PBMG eG,Utilities,OTHER,,,,False,True,33600000.0,33,336,3360,,,,,,True,True,False,0.2857142857142857
OCDS_CO_42038349,ocds-k50g02-19-4-9070060,19-4-9070060,OCDS_CO,CO,Colombia,,True,2019-02-21 19:53:41,,,2019.0,2.0,1.0,2019-02,,8825000.0,COP,2690.548780487805,2445.953436807095,2798.170731707317,3.429840870348181,2690.548780487805,open,OPEN,False,False,False,0.0,False,False,0.09187060892652862,0.999512881969996,890500622,NORTE DE SANTANDER - UNIVERSIDAD FRANCISCO DE PAULA SANTANDER DE CUCUTA,,OTHER,92544531,MONTERROZA GARCIA BRADYS DOMINGO,Colombia,False,False,811120,81,811,8111,,OTHER,,,,False,True,False,0.7142857142857143
EU_TED_23205534,ocds-ted-eu-36392,-10,EU_TED,BG,Bulgaria,,False,,,,2019.0,1.0,1.0,NaT,,408308.43,EUR,457305.4416,408308.43,475597.659264,5.660206369197852,,open,OPEN,False,,True,,False,False,0.8211630922870575,,000770086,„МБАЛ — Самоков“ ЕООД,Public undertaking,OTHER,,,,False,True,33140000,33,331,3314,,,,,,False,True,False,0.42857142857142855
EU_TED_13015966,ocds-ted-eu-2022370274,2022370274-nan,EU_TED,SE,Sweden,,True,,,,2018.0,7.0,3.0,NaT,,985561.52,EUR,1162962.5936,985561.52,1232740.3492160002,6.065565745980066,,open,OPEN,False,,True,34.0,False,True,0.012473574519440079,,212000-1249,Varbergs kommun,Body governed by public law,PUBLIC_BODY,556815-8637,Urbio AB,SE,True,True,71310000,71,713,7131,,,,,,False,False,False,0.7142857142857143
EU_TED_15729724,ocds-ted-eu-1268216,-nan,EU_TED,GB,United Kingdom,,True,,,,2018.0,6.0,2.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,1.0,,None,Colchester Borough Council,Body governed by public law,PUBLIC_BODY,,,,False,True,71400000.0,71,714,7140,,,,,,True,True,False,0.2857142857142857
EU_TED_19246757,ocds-ted-eu-4785249,-nan,EU_TED,GR,Greece,,True,,,,2018.0,8.0,3.0,NaT,,903225.8,EUR,1065806.444,903225.8,1129754.83064,6.027678341711969,,open,OPEN,False,,True,,False,False,0.5558760552250637,,32/2021,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - Γ.Δ.Ο.Υ.Ε.Σ. - Δ/ΝΣΗ ΠΡΟΜΗΘΕΙΩΝ - Α' ΤΜΗΜΑ ΔΙΕΝΕΡΓΕΙΑΣ ΠΡΟΜΗΘΕΙΩΝ & ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ,Central government,CENTRAL_GOVERNMENT,,,,False,True,72253200.0,72,722,7225,,,,,,False,True,False,0.42857142857142855
EU_TED_794981,ocds-ted-eu-2008162701,2008162701-nan,EU_TED,FR,France,,True,,,,2008.0,,,NaT,,7755000.0,EUR,11399850.0,7755000.0,11399850.0,7.0568991368978,,open,OPEN,False,,True,1.0,True,False,0.9998982334511768,,nan,SFHE,Utilities,OTHER,nan,Meridienne de Construction et de Batiment,FR,False,True,45215212.0,45,452,4521,,,,,,False,True,False,0.7142857142857143
EU_TED_9703654,ocds-ted-eu-2018377240,2018377240-3,EU_TED,FR,France,,True,,,,2018.0,8.0,3.0,NaT,,4850.0,EUR,5723.0,4850.0,6066.38,3.757623745908389,,open,OPEN,False,,False,8.0,False,True,0.9998982334511768,,nan,CAF,Utilities,OTHER,nan,Deca Propreté,FR,False,True,90911200,90,909,9091,,,,,,False,False,False,0.7142857142857143
EU_TED_10745190,ocds-ted-eu-2019581040,2019581040-3,EU_TED,RO,Romania,,False,,,,2018.0,12.0,4.0,NaT,,2672.96,EUR,3154.0928,2672.96,3343.338368,3.4988744670318894,,open,OPEN,False,,False,2.0,False,True,0.8515182423052333,,4193079,Baza de Aprovizionare; Gospodărire și Reparații,Central government,CENTRAL_GOVERNMENT,RO 3379619,MARATHON DISTRIBUTION GROUP,RO,False,True,15331400,15,153,1533,,,,,,False,False,False,0.7142857142857143
EU_TED_30052646,ocds-ted-eu-2022466076,2022466076-2,EU_TED,DE,Germany,,True,,,,2022.0,8.0,3.0,NaT,,0.01,EUR,0.0105,0.01,0.009135,0.0,,open,OPEN,False,,False,3.0,False,True,0.9998982334511768,,nan,CISPA - Helmholtz-Zentrum für Informationssicherheit gGmbH,Utilities,OTHER,nan,GEG Gebäudedienste GmbH,DE,True,True,90911200,90,909,9091,,,,,,False,False,True,0.7142857142857143
EU_TED_26264225,ocds-ted-eu-695557,-3,EU_TED,AT,Austria,,True,,,,2020.0,7.0,3.0,NaT,,,EUR,,,,,,open,OPEN,True,,False,,False,False,0.3545087093639497,,210220y,"Auftraggeber ist die Republik Österreich (Bund), die Bundesbeschaffung GmbH, sowie alle weiteren Auftraggeber, gemäß der den Ausschreibungsunterlagen beiliegenden Kundenliste, im Vergabeverfahren vertreten durch die Bundesbeschaffung GmbH",Utilities,OTHER,,,,False,True,33651600,33,336,3365,,,,,,True,True,False,0.2857142857142857
EU_TED_2839852,ocds-ted-eu-8334,-nan,EU_TED,PL,Poland,,True,,,,2011.0,,,NaT,,111028.91,EUR,154330.1849,111028.91,154330.1849,5.188450876506689,,open,OPEN,False,,False,,False,False,1.0,,None,Miejski Ośrodek Pomocy Społecznej w Katowicach,Body governed by public law,PUBLIC_BODY,,,,False,True,85311000.0,85,853,8531,,,,,,False,True,False,0.42857142857142855
EU_TED_19049390,ocds-ted-eu-4587882,-nan,EU_TED,FI,Finland,,True,,,,2018.0,6.0,2.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.2503086447693901,,2496986-0,Kainuun sosiaali- ja terveydenhuollon kuntayhtymä,Body governed by public law,PUBLIC_BODY,,,,False,True,85111800.0,85,851,8511,,,,,,True,True,False,0.2857142857142857
OCDS_GB_45887525,ocds-b5fd17-3f78e4b8-6dcb-4c38-9b38-444a9037185a,WP1177,OCDS_GB,GB,United Kingdom,,True,2017-01-06 10:52:24,,,2017.0,1.0,1.0,2017-01,,1062922.0,GBP,1371169.3800000001,1246517.6181818182,1494574.6242000002,6.137091106325391,1371169.3800000001,,OTHER,False,False,True,0.0,False,False,0.15154349158183944,0.036862282954036686,GB-CFS-8,H M GOVERNMENT CABINET OFFICE,,OTHER,GB-CFS-9,Ernst & Young LLP,United Kingdom,False,False,72000000,72,720,7200,,TECH,,,,False,False,False,0.7142857142857143
EU_TED_9280425,ocds-ted-eu-202360812,202360812-13,EU_TED,DE,Germany,,True,,,,2018.0,1.0,1.0,NaT,,10142.58,EUR,11968.2444,10142.58,12686.339064,4.078030449210863,,open,OPEN,False,,False,1.0,True,False,0.9998982334511768,,nan,Landkreis Miesbach vertr.  d. d. Landratsamt Miesbach,Body governed by public law,PUBLIC_BODY,nan,CONATEX-DIDACTIC Lehrmittel GmbH,DE,True,True,30200000,30,302,3020,,,,,,False,False,False,0.7142857142857143
